time,price,signal
2014-05-09,452.6979997,-0.8766471512
2014-05-10,456.7558463,-0.8295662573
2014-05-11,439.114476,-0.7883704751
2014-05-12,441.2809556,-0.7523241657
2014-05-13,439.005775,-0.720783645
2014-05-14,444.8482057,-0.7556856894
2014-05-15,446.9615587,-0.7862249782
2014-05-16,448.7421537,-0.8129468559
2014-05-17,449.2222893,-0.8363284989
2014-05-18,446.9626414,-0.8567874366
2014-05-19,447.4048568,-0.874689007
2014-05-20,490.3356482,-0.8903528811
2014-05-21,493.9334918,-0.904058771
2014-05-22,526.8142884,-0.8535514246
2014-05-23,523.6993203,-0.8093574965
2014-05-24,527.6912431,-0.7706878095
2014-05-25,573.3124588,-0.6743518333
2014-05-26,584.8479749,-0.5900578541
2014-05-27,573.9282692,-0.5788006224
2014-05-28,579.1893188,-0.5689505446
2014-05-29,570.3493109,-0.4978317265
2014-05-30,620.8463606,-0.3731027607
2014-05-31,627.8924207,-0.2639649156
2014-06-01,630.0749535,-0.2309693011
2014-06-02,663.5057238,-0.2020981385
2014-06-03,672.3878971,-0.1768358712
2014-06-04,643.8873688,-0.1547313873
2014-06-05,661.5035582,-0.07288996388
2014-06-06,650.1333159,-0.001278718396
2014-06-07,656.8002718,0.0613811214
2014-06-08,657.8199749,0.1162084812
2014-06-09,648.3363223,0.1641824211
2014-06-10,650.9366096,0.2061596184
2014-06-11,631.4890222,0.1803896661
2014-06-12,591.9750771,0.09534095787
2014-06-13,597.0449997,0.02092333813
2014-06-14,575.5594617,-0.04419207913
2014-06-15,589.7246464,-0.1011680692
2014-06-16,590.5674822,-0.1510220606
2014-06-17,609.0800029,-0.132144303
2014-06-18,607.629796,-0.05312626514
2014-06-19,595.7514769,-0.04648548199
2014-06-20,591.5315228,-0.04067479674
2014-06-21,592.7643495,-0.03559044715
2014-06-22,599.6346335,-0.09364164126
2014-06-23,589.5522998,-0.1444364361
2014-06-24,579.9737186,-0.2513818816
2014-06-25,562.23678,-0.2824591464
2014-06-26,580.7492303,-0.3096517531
2014-06-27,600.6383054,-0.270945284
2014-06-28,594.3903042,-0.2370771235
2014-06-29,600.8405184,-0.207442483
2014-06-30,638.946114,-0.1815121726
2014-07-01,642.9565967,-0.1588231511
2014-07-02,651.2983477,-0.1389702572
2014-07-03,646.4133891,-0.121598975
2014-07-04,630.6355029,-0.1063991032
2014-07-05,630.4683419,-0.09309921526
2014-07-06,634.6726745,-0.08146181335
2014-07-07,622.854979,-0.07127908669
2014-07-08,624.8943311,-0.06236920085
2014-07-09,621.9390918,-0.05457305074
2014-07-10,616.5228498,-0.0477514194
2014-07-11,634.4943781,-0.04178249198
2014-07-12,636.9239579,0.02594031952
2014-07-13,629.8757504,0.08519777958
2014-07-14,619.1974591,0.1370480571
2014-07-15,621.9346014,0.18241705
2014-07-16,616.3518822,0.2221149187
2014-07-17,624.259275,0.1943505539
2014-07-18,630.7501403,0.2325567347
2014-07-19,629.1733644,0.2659871428
2014-07-20,625.2486762,0.29523875
2014-07-21,621.3053314,0.3208339062
2014-07-22,619.8232645,0.343229668
2014-07-23,619.7728168,0.3628259595
2014-07-24,602.8796455,0.3174727145
2014-07-25,601.5785143,0.2777886252
2014-07-26,594.7026072,0.1805650471
2014-07-27,591.5754442,0.09549441618
2014-07-28,587.493005,0.02105761415
2014-07-29,584.1123933,-0.04407458762
2014-07-30,562.9146251,-0.1010652642
2014-07-31,581.975562,-0.1509321061
2014-08-01,596.5067592,-0.1945655929
2014-08-02,589.7572615,-0.2327448938
2014-08-03,586.7537367,-0.266151782
2014-08-04,587.6083355,-0.2953828093
2014-08-05,581.8819886,-0.3209599581
2014-08-06,582.2483714,-0.3433399634
2014-08-07,586.0466335,-0.3629224679
2014-08-08,589.0244126,-0.3800571594
2014-08-09,588.9785213,-0.3950500145
2014-08-10,589.373502,-0.4081687627
2014-08-11,573.4414839,-0.4196476674
2014-08-12,568.3075202,-0.4296917089
2014-08-13,548.3701753,-0.4384802453
2014-08-14,505.1074997,-0.4461702147
2014-08-15,500.3230601,-0.5153989378
2014-08-16,521.7479629,-0.5134740706
2014-08-17,497.764659,-0.5742898118
2014-08-18,468.9579182,-0.6275035853
2014-08-19,486.7943507,-0.6740656371
2014-08-20,515.1203539,-0.7148074325
2014-08-21,519.3078521,-0.7504565034
2014-08-22,516.1593688,-0.7816494405
2014-08-23,497.1257595,-0.8089432604
2014-08-24,508.430742,-0.8328253529
2014-08-25,501.6102867,-0.8537221838
2014-08-26,511.8523217,-0.8720069108
2014-08-27,510.1623238,-0.888006047
2014-08-28,506.2851517,-0.9020052911
2014-08-29,508.8665719,-0.9142546297
2014-08-30,501.2757233,-0.924972801
2014-08-31,478.5114255,-0.9343512009
2014-09-01,474.5414898,-0.9425573008
2014-09-02,474.4306707,-0.9497376382
2014-09-03,473.9592034,-0.9560204334
2014-09-04,489.5552013,-0.9615178792
2014-09-05,478.7497829,-0.9663281443
2014-09-06,480.6424918,-0.9705371263
2014-09-07,478.3655009,-0.9742199855
2014-09-08,468.9754959,-0.9774424873
2014-09-09,473.5120272,-0.9802621764
2014-09-10,477.7784176,-0.9827294043
2014-09-11,477.2706821,-0.9848882288
2014-09-12,473.9972823,-0.9867772002
2014-09-13,477.960974,-0.9884300502
2014-09-14,475.648064,-0.9898762939
2014-09-15,472.6556297,-0.9911417572
2014-09-16,464.1777545,-0.9922490375
2014-09-17,456.3398913,-0.9307179078
2014-09-18,426.880107,-0.9393781694
2014-09-19,393.8938907,-0.9469558982
2014-09-20,411.0413428,-0.9535864109
2014-09-21,400.4045307,-0.9593881095
2014-09-22,400.8816222,-0.9644645959
2014-09-23,438.491801,-0.9689065214
2014-09-24,423.7000918,-0.9727932062
2014-09-25,409.5377499,-0.9761940554
2014-09-26,405.2982519,-0.9791697985
2014-09-27,400.5993346,-0.9817735737
2014-09-28,375.5499898,-0.984051877
2014-09-29,373.0645579,-0.9860453924
2014-09-30,389.2640404,-0.9877897183
2014-10-01,382.9093659,-0.9893160035
2014-10-02,372.525699,-0.9906515031
2014-10-03,357.6657136,-0.9918200652
2014-10-04,328.8261131,-0.992842557
2014-10-05,322.8262615,-0.9937372374
2014-10-06,326.8035327,-0.9945200827
2014-10-07,333.5701949,-0.9952050724
2014-10-08,354.4073343,-0.9958044383
2014-10-09,361.7164249,-0.9963288836
2014-10-10,358.8903908,-0.9967877731
2014-10-11,361.908377,-0.9971893015
2014-10-12,377.8712437,-0.9975406388
2014-10-13,391.9942089,-0.9978480589
2014-10-14,400.8805921,-0.9981170516
2014-10-15,394.6258799,-0.9983524201
2014-10-16,382.3214763,-0.9985583676
2014-10-17,382.2007896,-0.9987385717
2014-10-18,391.2931771,-0.9988962502
2014-10-19,388.684498,-0.9365342189
2014-10-20,381.1908586,-0.9444674416
2014-10-21,385.2046335,-0.8889090114
2014-10-22,380.7787633,-0.8402953849
2014-10-23,357.3447931,-0.8602584618
2014-10-24,357.488434,-0.8777261541
2014-10-25,345.8112466,-0.8930103848
2014-10-26,353.0819562,-0.9063840867
2014-10-27,350.0157119,-0.9180860759
2014-10-28,354.6538051,-0.8658253164
2014-10-29,333.5993501,-0.8825971519
2014-10-30,344.6093822,-0.8972725079
2014-10-31,337.1829126,-0.9101134444
2014-11-01,324.371315,-0.9213492638
2014-11-02,324.2485666,-0.9311806059
2014-11-03,325.3618656,-0.8772830301
2014-11-04,329.657704,-0.8301226514
2014-11-05,338.8057653,-0.7888573199
2014-11-06,349.6899117,-0.7527501549
2014-11-07,342.1332881,-0.7211563856
2014-11-08,345.7163326,-0.7560118374
2014-11-09,363.6100517,-0.7240103577
2014-11-10,365.5022539,-0.696009063
2014-11-11,367.825467,-0.6715079301
2014-11-12,422.5914196,-0.6500694389
2014-11-13,421.9144717,-0.631310759
2014-11-14,398.3888828,-0.6148969141
2014-11-15,377.9938407,-0.6005347999
2014-11-16,390.2058235,-0.5879679499
2014-11-17,387.5010316,-0.5769719561
2014-11-18,373.8645646,-0.6298504616
2014-11-19,377.613398,-0.6136191539
2014-11-20,356.1812653,-0.6619167597
2014-11-21,350.7488589,-0.7041771647
2014-11-22,352.4555146,-0.6786550191
2014-11-23,367.7732423,-0.6563231417
2014-11-24,376.9942238,-0.636782749
2014-11-25,376.75563,-0.6196849054
2014-11-26,367.5302081,-0.6047242922
2014-11-27,369.5302274,-0.5916337557
2014-11-28,377.8969319,-0.5801795362
2014-11-29,376.0763355,-0.5701570942
2014-11-30,378.6903971,-0.5613874574
2014-12-01,379.111979,-0.5537140252
2014-12-02,382.9467963,-0.5469997721
2014-12-03,375.9160193,-0.5411248006
2014-12-04,368.8455681,-0.5359842005
2014-12-05,378.4283296,-0.5314861754
2014-12-06,375.1379512,-0.5275504035
2014-12-07,376.6397931,-0.5241066031
2014-12-08,363.2156768,-0.5210932777
2014-12-09,351.1068378,-0.518456618
2014-12-10,347.8813939,-0.5161495407
2014-12-11,348.5930061,-0.5141308481
2014-12-12,353.1906125,-0.5748644921
2014-12-13,349.2429451,-0.6280064306
2014-12-14,356.0797215,-0.6745056268
2014-12-15,347.0951815,-0.6526924234
2014-12-16,328.6133203,-0.6961058705
2014-12-17,320.2976134,-0.7340926367
2014-12-18,313.5116512,-0.7673310571
2014-12-19,318.2428887,-0.796414675
2014-12-20,330.0657583,-0.6968628406
2014-12-21,320.9926701,-0.6722549855
2014-12-22,331.8425845,-0.6507231123
2014-12-23,336.0841286,-0.6318827233
2014-12-24,323.0322978,-0.6778973829
2014-12-25,318.9961444,-0.71816021
2014-12-26,329.2103419,-0.6283901838
2014-12-27,315.9684439,-0.6123414108
2014-12-28,317.0104804,-0.5982987344
2014-12-29,313.0655316,-0.5860113926
2014-12-30,310.4420041,-0.5752599686
2014-12-31,320.6622873,-0.5658524725
2015-01-01,314.7764719,-0.5576209134
2015-01-02,315.9427317,-0.5504182993
2015-01-03,285.6473098,-0.5441160118
2015-01-04,263.3345748,-0.5386015104
2015-01-05,275.0038515,-0.5337763216
2015-01-06,287.549521,-0.5295542814
2015-01-07,297.5355652,-0.5258599962
2015-01-08,284.3423919,-0.5851274967
2015-01-09,292.5011146,-0.5744865596
2015-01-10,276.2305321,-0.6276757396
2015-01-11,268.7555155,-0.6742162722
2015-01-12,268.617232,-0.7149392382
2015-01-13,224.1081178,-0.7505718334
2015-01-14,175.6376406,-0.7817503542
2015-01-15,212.3410114,-0.8090315599
2015-01-16,207.5952049,-0.8329026149
2015-01-17,199.8248366,-0.8537897881
2015-01-18,211.1325184,-0.8720660646
2015-01-19,216.8946949,-0.8880578065
2015-01-20,211.9198539,-0.9020505807
2015-01-21,227.9042104,-0.9142942581
2015-01-22,233.6473828,-0.9250074758
2015-01-23,233.1328524,-0.9343815414
2015-01-24,249.0821239,-0.9425838487
2015-01-25,254.5179413,-0.9497608676
2015-01-26,273.9522449,-0.8935407592
2015-01-27,264.7538045,-0.8443481643
2015-01-28,235.7358404,-0.8638046437
2015-01-29,233.9573735,-0.8808290633
2015-01-30,228.8961899,-0.8957254304
2015-01-31,217.332156,-0.9087597516
2015-02-01,227.1113013,-0.9201647826
2015-02-02,240.0924199,-0.9301441848
2015-02-03,227.7756958,-0.9388761617
2015-02-04,226.7811341,-0.9465166415
2015-02-05,217.0111511,-0.9532020613
2015-02-06,222.7249693,-0.9590518036
2015-02-07,228.6471274,-0.9641703282
2015-02-08,224.0359889,-0.9686490372
2015-02-09,220.7684939,-0.9725679075
2015-02-10,220.8881543,-0.9759969191
2015-02-11,219.4958597,-0.9789973042
2015-02-12,222.5832279,-0.9191226412
2015-02-13,236.5553638,-0.866732311
2015-02-14,257.6276958,-0.8208907721
2015-02-15,234.445803,-0.7807794256
2015-02-16,235.0861268,-0.7456819974
2015-02-17,243.9057943,-0.7149717477
2015-02-18,235.9952323,-0.6881002793
2015-02-19,241.8722539,-0.6645877444
2015-02-20,245.5307753,-0.6440142763
2015-02-21,245.5960026,-0.6260124918
2015-02-22,236.6906683,-0.6102609303
2015-02-23,239.0660178,-0.596478314
2015-02-24,239.8692621,-0.5844185248
2015-02-25,238.236111,-0.6363662092
2015-02-26,237.0444024,-0.681820433
2015-02-27,255.1167744,-0.6590928789
2015-02-28,254.9484486,-0.639206269
2015-03-01,260.6513308,-0.6218054854
2015-03-02,276.3226137,-0.6065797997
2015-03-03,282.7059009,-0.5932573248
2015-03-04,273.4475365,-0.5816001592
2015-03-05,276.2688092,-0.5714001393
2015-03-06,273.3181148,-0.5624751219
2015-03-07,276.4033574,-0.5546657316
2015-03-08,275.3380339,-0.5478325152
2015-03-09,290.130059,-0.4793534508
2015-03-10,292.3203831,-0.4194342694
2015-03-11,296.6933293,-0.3670049858
2015-03-12,295.8003448,-0.3211293625
2015-03-13,285.9110263,-0.2809881922
2015-03-14,283.6083063,-0.2458646682
2015-03-15,287.270142,-0.2151315847
2015-03-16,291.3921181,-0.1882401366
2015-03-17,285.2483966,-0.1022101195
2015-03-18,257.2861601,-0.02693385457
2015-03-19,262.092948,0.03893287725
2015-03-20,262.9664921,0.09656626759
2015-03-21,261.1842975,0.1469954841
2015-03-22,268.8994158,0.1286210486
2015-03-23,266.777993,0.05004341755
2015-03-24,246.835083,-0.01871200965
2015-03-25,246.7191368,-0.07887300844
2015-03-26,249.5329936,-0.1315138824
2015-03-27,247.3788983,-0.05257464709
2015-03-28,253.231614,0.0164971838
2015-03-29,242.9676143,-0.1105649642
2015-03-30,248.3369345,-0.03424434365
2015-03-31,244.7124857,-0.0924638007
2015-04-01,247.1858194,-0.1434058256
2015-04-02,253.6300704,-0.1254800974
2015-04-03,254.8331636,-0.1097950852
2015-04-04,253.9458486,-0.09607069958
2015-04-05,261.1121362,-0.02156186213
2015-04-06,256.3673869,-0.01886662936
2015-04-07,254.831898,-0.01650830069
2015-04-08,245.8252104,-0.01444476311
2015-04-09,243.8606362,-0.01263916772
2015-04-10,235.8719006,-0.07355927175
2015-04-11,237.4090678,-0.1268643628
2015-04-12,237.1410424,-0.1735063174
2015-04-13,225.5056359,-0.2143180278
2015-04-14,219.7572367,-0.2500282743
2015-04-15,223.3139079,-0.28127474
2015-04-16,228.4938153,-0.3086153975
2015-04-17,222.7850602,-0.3325384728
2015-04-18,223.3980441,-0.3534711637
2015-04-19,223.2841353,-0.3717872682
2015-04-20,224.8949036,-0.3878138597
2015-04-21,234.9393565,-0.3393371273
2015-04-22,233.8224188,-0.2969199863
2015-04-23,235.9332937,-0.1973049881
2015-04-24,231.4585923,-0.1101418645
2015-04-25,226.445993,-0.09637413148
2015-04-26,220.5034068,-0.146827365
2015-04-27,227.3259904,-0.1284739444
2015-04-28,225.5493688,-0.1124147014
2015-04-29,225.6692884,-0.09836286369
2015-04-30,236.327976,-0.02356750573
2015-05-01,232.7465827,0.04187843249
2015-05-02,235.5400771,0.03664362843
2015-05-03,240.464249,0.03206317487
2015-05-04,238.9766613,0.02805527801
2015-05-05,236.0233834,0.02454836826
2015-05-06,229.4812193,0.02147982223
2015-05-07,237.1306873,0.01879484445
2015-05-08,244.3834728,0.07894548889
2015-05-09,242.70595,0.1315773028
2015-05-10,240.7314839,0.1776301399
2015-05-11,242.2498372,0.1554263724
2015-05-12,242.2090921,0.1359980759
2015-05-13,236.5502659,0.1189983164
2015-05-14,236.9489167,0.1041235269
2015-05-15,237.4845023,0.09110808599
2015-05-16,235.8121344,0.07971957525
2015-05-17,236.9636829,0.06975462834
2015-05-18,232.8838496,0.0610352998
2015-05-19,231.9744468,0.1159058873
2015-05-20,234.1903063,0.1639176514
2015-05-21,235.5538217,0.205927945
2015-05-22,240.3232037,0.2426869519
2015-05-23,238.9632817,0.2123510829
2015-05-24,240.7117583,0.1858071975
2015-05-25,237.0035432,0.1625812978
2015-05-26,236.7962613,0.1422586356
2015-05-27,237.2035964,0.1244763061
2015-05-28,236.9568819,0.1089167679
2015-05-29,236.6465266,0.0953021719
2015-05-30,232.78877,0.08338940041
2015-05-31,229.4505479,0.01046572536
2015-06-01,223.2827019,-0.1158424903
2015-06-02,225.320801,-0.226362179
2015-06-03,225.2130634,-0.3230669066
2015-06-04,223.5400769,-0.4076835433
2015-06-05,224.7310719,-0.4192231004
2015-06-06,225.1605132,-0.4918202129
2015-06-07,223.4116859,-0.5553426862
2015-06-08,228.7742914,-0.6109248505
2015-06-09,229.3705295,-0.6595592442
2015-06-10,228.5884874,-0.7021143386
2015-06-11,229.5844117,-0.7393500463
2015-06-12,229.8112185,-0.7094312905
2015-06-13,233.0153445,-0.6832523792
2015-06-14,232.5071087,-0.5978458318
2015-06-15,236.7909629,-0.5231151028
2015-06-16,251.4326768,-0.395225715
2015-06-17,247.9693177,-0.2833225006
2015-06-18,249.0124795,-0.185407188
2015-06-19,244.8034842,-0.09973128952
2015-06-20,245.5825132,-0.02476487833
2015-06-21,244.3002601,0.04083073146
2015-06-22,247.0178925,0.09822689003
2015-06-23,244.1847633,0.1484485288
2015-06-24,240.4515453,0.1923924627
2015-06-25,242.3478577,0.2308434048
2015-06-26,242.9679974,0.2644879792
2015-06-27,251.5293267,0.2939269818
2015-06-28,249.0582858,0.3196861091
2015-06-29,256.6502224,0.3422253455
2015-06-30,263.8543569,0.3619471773
2015-07-01,258.0426476,0.3792037801
2015-07-02,254.7471134,0.3943033076
2015-07-03,256.0870428,0.4075153942
2015-07-04,260.5092396,0.4190759699
2015-07-05,271.3024582,0.4291914737
2015-07-06,269.1379401,0.4380425394
2015-07-07,266.4699191,0.445787222
2015-07-08,270.5761429,0.4525638193
2015-07-09,269.6803048,0.4584933419
2015-07-10,285.5587808,0.4636816741
2015-07-11,293.9174538,0.4682214649
2015-07-12,311.4818799,0.4721937817
2015-07-13,292.6492238,0.475669559
2015-07-14,287.7409515,0.4787108642
2015-07-15,285.9228854,0.4813720061
2015-07-16,278.5327493,0.4837005054
2015-07-17,280.0647247,0.4857379422
2015-07-18,277.3546353,0.4875206994
2015-07-19,275.2819895,0.489080612
2015-07-20,279.114393,0.4904455355
2015-07-21,276.6524126,0.4916398436
2015-07-22,277.7643691,0.4926848631
2015-07-23,276.8116286,0.4935992552
2015-07-24,289.3059763,0.4943993483
2015-07-25,289.50764,0.4950994298
2015-07-26,293.3148428,0.4957120011
2015-07-27,294.4267618,0.4962480009
2015-07-28,295.4101253,0.4967170008
2015-07-29,289.8558364,0.4971273757
2015-07-30,288.2362607,0.4974864537
2015-07-31,284.5973244,0.497800647
2015-08-01,281.6688463,0.4980755661
2015-08-02,282.4230064,0.4983161204
2015-08-03,282.1850523,0.4985266053
2015-08-04,285.2866175,0.4987107797
2015-08-05,282.3388869,0.4988719322
2015-08-06,278.9957487,0.4990129407
2015-08-07,279.4887151,0.4991363231
2015-08-08,261.4502756,0.4367442827
2015-08-09,266.3420205,0.3821512474
2015-08-10,264.9288252,0.3343823414
2015-08-11,271.4217361,0.2925845488
2015-08-12,268.1438685,0.2560114802
2015-08-13,264.691628,0.2865100452
2015-08-14,266.3559416,0.2506962895
2015-08-15,261.9368366,0.2193592533
2015-08-16,258.9308174,0.1919393467
2015-08-17,258.0093983,0.1679469283
2015-08-18,217.8858831,0.1469535623
2015-08-19,227.2182519,0.128584367
2015-08-20,235.5238831,0.1125113211
2015-08-21,232.8006178,0.09844740598
2015-08-22,230.6391733,0.08614148023
2015-08-23,228.6730739,0.0753737952
2015-08-24,211.9559176,0.0659520708
2015-08-25,222.6550395,0.05770806195
2015-08-26,226.1167002,0.05049455421
2015-08-27,224.9398773,0.04418273493
2015-08-28,232.1708083,0.03865989307
2015-08-29,229.8262002,0.03382740643
2015-08-30,229.0195725,0.02959898063
2015-08-31,230.6894661,0.02589910805
2015-09-01,227.9555704,0.02266171954
2015-09-02,229.5021807,0.0198290046
2015-09-03,227.1071216,0.01735037903
2015-09-04,231.1775634,0.01518158165
2015-09-05,235.9030061,0.01328388394
2015-09-06,240.8054722,0.01162339845
2015-09-07,240.6336157,0.07267047364
2015-09-08,244.1749527,0.06358666444
2015-09-09,238.7224632,0.05563833138
2015-09-10,238.7504772,0.04868353996
2015-09-11,240.8450081,0.1050980975
2015-09-12,236.3518322,0.1544608353
2015-09-13,230.5488373,0.1976532309
2015-09-14,230.948794,0.235446577
2015-09-15,230.39859,0.2685157549
2015-09-16,229.0432858,0.2974512855
2015-09-17,233.2026978,0.3852698748
2015-09-18,233.1751309,0.4621111405
2015-09-19,232.2415681,0.5293472479
2015-09-20,231.3623238,0.5881788419
2015-09-21,226.773448,0.6396564867
2015-09-22,230.6263048,0.6846994259
2015-09-23,230.1324378,0.7241119976
2015-09-24,234.3198685,0.7585979979
2015-09-25,235.5382218,0.7887732482
2015-09-26,234.5918144,0.8151765922
2015-09-27,233.2433098,0.8382795181
2015-09-28,240.0172653,0.8584945784
2015-09-29,237.3362338,0.8761827561
2015-09-30,236.739848,0.8916599116
2015-10-01,238.2298139,0.9052024226
2015-10-02,237.9370073,0.9170521198
2015-10-03,239.7358977,0.9274206048
2015-10-04,239.5169249,0.9364930292
2015-10-05,240.9612138,0.9444314006
2015-10-06,246.9404982,0.9513774755
2015-10-07,243.7344868,0.9574552911
2015-10-08,243.029633,0.9002733797
2015-10-09,244.4488875,0.8502392072
2015-10-10,245.9559243,0.8064593063
2015-10-11,248.5281654,0.768151893
2015-10-12,246.0936373,0.7346329064
2015-10-13,250.4713007,0.7053037931
2015-10-14,253.1423255,0.742140819
2015-10-15,254.693015,0.7743732166
2015-10-16,262.7373632,0.8025765645
2015-10-17,271.9309389,0.827254494
2015-10-18,263.4816774,0.8488476822
2015-10-19,264.3627282,0.8677417219
2015-10-20,270.8322119,0.8842740067
2015-10-21,268.0402177,0.8987397559
2015-10-22,275.4149565,0.9113972864
2015-10-23,278.612778,0.9224726256
2015-10-24,283.6111429,0.9321635474
2015-10-25,286.0496935,0.940643104
2015-10-26,286.7033828,0.948062716
2015-10-27,295.5629138,0.9545548765
2015-10-28,304.442097,0.9602355169
2015-10-29,314.8794623,0.9652060773
2015-10-30,328.4923212,0.9695553176
2015-10-31,314.1195082,0.9733609029
2015-11-01,329.8542276,0.9766907901
2015-11-02,364.616628,0.9796044413
2015-11-03,400.9231052,0.9821538861
2015-11-04,405.4816815,0.9843846504
2015-11-05,384.341223,0.9863365691
2015-11-06,372.9754179,0.9880444979
2015-11-07,386.5045508,0.9895389357
2015-11-08,372.4001297,0.9908465687
2015-11-09,380.4956444,0.9919907476
2015-11-10,337.8305023,0.9929919042
2015-11-11,308.9221859,0.9938679162
2015-11-12,337.5229886,0.9946344266
2015-11-13,337.2789582,0.9953051233
2015-11-14,333.0471175,0.9958919829
2015-11-15,319.9280216,0.996405485
2015-11-16,331.132725,0.9968547994
2015-11-17,335.8497861,0.9972479495
2015-11-18,335.744505,0.9975919558
2015-11-19,326.2321455,0.9978929613
2015-11-20,321.9404755,0.9981563412
2015-11-21,325.9052312,0.9983867985
2015-11-22,323.7169661,0.9985884487
2015-11-23,323.0125563,0.9987648926
2015-11-24,319.9613565,0.998919281
2015-11-25,328.9604573,0.9990543709
2015-11-26,356.2552925,0.9991725745
2015-11-27,359.2688244,0.9992760027
2015-11-28,356.5673226,0.9993665024
2015-11-29,371.7076125,0.9994456896
2015-11-30,377.3898399,0.9995149784
2015-12-01,362.5323758,0.9995756061
2015-12-02,359.2224041,0.9371286553
2015-12-03,361.2100681,0.8824875734
2015-12-04,363.2416318,0.8346766267
2015-12-05,389.3629588,0.8553420484
2015-12-06,393.3191297,0.8734242923
2015-12-07,395.3465883,0.8892462558
2015-12-08,413.7986604,0.9030904738
2015-12-09,417.6326712,0.9152041646
2015-12-10,415.7299243,0.925803644
2015-12-11,453.8614801,0.9350781885
2015-12-12,435.8557224,0.943193415
2015-12-13,434.4034664,0.9502942381
2015-12-14,442.9916897,0.9565074583
2015-12-15,464.6178717,0.961944026
2015-12-16,454.1424924,0.9667010228
2015-12-17,456.2401346,0.9708633949
2015-12-18,463.1757697,0.9745054706
2015-12-19,461.3999079,0.9776922867
2015-12-20,442.1539901,0.9804807509
2015-12-21,437.6401295,0.982920657
2015-12-22,435.268379,0.9850555749
2015-12-23,442.6657271,0.986923628
2015-12-24,455.878713,0.9885581745
2015-12-25,455.7188258,0.9899884027
2015-12-26,418.2215316,0.9912398524
2015-12-27,422.7058945,0.9923348708
2015-12-28,421.0528796,0.993293012
2015-12-29,431.3400213,0.9941313855
2015-12-30,426.043647,0.9948649623
2015-12-31,429.6771534,0.995506842
2016-01-01,434.6780064,0.9960684868
2016-01-02,434.4398773,0.9965599259
2016-01-03,430.13618,0.9969899352
2016-01-04,433.4489711,0.9973661933
2016-01-05,432.6695026,0.9976954191
2016-01-06,430.6778697,0.9979834917
2016-01-07,459.2089401,0.9982355553
2016-01-08,454.1344237,0.9984561109
2016-01-09,449.8452162,0.998649097
2016-01-10,448.5802162,0.9363179599
2016-01-11,449.033059,0.8817782149
2016-01-12,441.7681572,0.834055938
2016-01-13,432.3106452,0.7922989458
2016-01-14,429.8232247,0.7557615776
2016-01-15,367.8231999,0.7237913804
2016-01-16,388.0712046,0.6958174578
2016-01-17,382.4820865,0.6713402756
2016-01-18,384.8651666,0.6499227411
2016-01-19,378.161725,0.6311823985
2016-01-20,420.6229242,0.6147845987
2016-01-21,409.2984597,0.6004365238
2016-01-22,381.0464594,0.5878819584
2016-01-23,386.3706026,0.5768967136
2016-01-24,403.4469267,0.5672846244
2016-01-25,391.9860973,0.5588740463
2016-01-26,391.1429351,0.5515147905
2016-01-27,394.6275304,0.5450754417
2016-01-28,378.9009956,0.5394410115
2016-01-29,378.9999948,0.5345108851
2016-01-30,377.2627791,0.5301970244
2016-01-31,366.3416876,0.4639223964
2016-02-01,371.2234351,0.4059320968
2016-02-02,372.9276312,0.3551905847
2016-02-03,368.0982066,0.3107917616
2016-02-04,389.7230812,0.3344427914
2016-02-05,384.398414,0.2926374425
2016-02-06,374.6315555,0.2560577622
2016-02-07,375.1539176,0.2240505419
2016-02-08,370.8143503,0.2585442242
2016-02-09,373.5116129,0.2887261962
2016-02-10,379.0826116,0.3151354216
2016-02-11,377.6391651,0.3382434939
2016-02-12,382.2944565,0.3584630572
2016-02-13,389.5984325,0.376155175
2016-02-14,406.1506695,0.4541357782
2016-02-15,399.2676186,0.5223688059
2016-02-16,407.0353095,0.5820727052
2016-02-17,415.3241134,0.634313617
2016-02-18,421.289663,0.6800244149
2016-02-19,419.6265285,0.720021363
2016-02-20,440.1957601,0.7550186926
2016-02-21,438.7186127,0.7856413561
2016-02-22,437.5352951,0.8124361866
2016-02-23,420.0325926,0.8358816632
2016-02-24,423.9951125,0.8563964553
2016-02-25,424.0908703,0.8743468984
2016-02-26,431.762242,0.8900535361
2016-02-27,432.947846,0.9037968441
2016-02-28,433.1022627,0.9158222386
2016-02-29,437.7758726,0.9263444588
2016-03-01,432.8078672,0.9355514014
2016-03-02,423.0797894,0.9436074762
2016-03-03,419.2688213,0.9506565417
2016-03-04,407.9901543,0.956824474
2016-03-05,397.3144539,0.8997214147
2016-03-06,403.7051875,0.8497562379
2016-03-07,413.2293662,0.8060367082
2016-03-08,411.4259532,0.7677821196
2016-03-09,412.5407035,0.7343093547
2016-03-10,416.3409287,0.7050206854
2016-03-11,419.5119342,0.6793930997
2016-03-12,410.2641633,0.6569689622
2016-03-13,411.8058825,0.6373478419
2016-03-14,415.0269573,0.6201793617
2016-03-15,415.2664003,0.6051569415
2016-03-16,417.0241185,0.5920123238
2016-03-17,418.6053638,0.5805107833
2016-03-18,408.9015874,0.5079469354
2016-03-19,409.1244299,0.4444535685
2016-03-20,412.0569538,0.3888968724
2016-03-21,411.6017741,0.3402847634
2016-03-22,416.5816538,0.297749168
2016-03-23,417.3782995,0.260530522
2016-03-24,413.5602399,0.2279642067
2016-03-25,416.3732438,0.2619686809
2016-03-26,416.8230967,0.2292225958
